id,geometry,buildstart,opening,closure,length,city_id
9875,"LINESTRING(-4.310577 55.8709381,-4.3102743 55.8706069)",0,0,999999,41,48
5019,"LINESTRING(11.5929479 48.1366179,11.5931066 48.1365848,11.5931366 48.1365755,11.5931643 48.1365636,11.59319 48.1365478,11.5932176 48.1365247,11.5932394 48.136499,11.5932637 48.1364463,11.5932842 48.1363034,11.5932957 48.1362272,11.5933247 48.136149,11.5933902 48.136036,11.5934664 48.1359467,11.5935647 48.1358528,11.5936592 48.1357852,11.5937653 48.1357311,11.5938887 48.13569,11.5940142 48.1356612,11.5941364 48.1356367,11.5942665 48.1356229,11.5944069 48.1356226,11.594502 48.1356308,11.5946069 48.1356459,11.5947091 48.1356686,11.594898 48.1357302,11.5950685 48.135811,11.5952511 48.1359224,11.5953117 48.1359547,11.5953729 48.1359768,11.5954158 48.1359888,11.5954941 48.1360068,11.5955563 48.1360185,11.5956125 48.1360264,11.5956662 48.1360314,11.5957195 48.136034,11.5957762 48.1360343,11.5958321 48.1360342,11.5958872 48.1360325,11.5959383 48.1360303,11.5959897 48.1360252,11.5960378 48.1360185,11.5960551 48.1360161,11.596115 48.1360049,11.5962192 48.1359818)",0,0,999999,322,82
5029,"LINESTRING(11.5978039 48.1352586,11.5977811 48.1351917,11.5977528 48.1351248,11.5977033 48.135057,11.597641 48.1349861,11.597587 48.1349201,11.5972904 48.1345536,11.597244 48.1345053,11.5971911 48.1344572,11.5971408 48.1344172,11.5970834 48.1343805,11.5970047 48.1343387,11.5969349 48.1343094,11.5968567 48.1342845,11.596774 48.1342662,11.596758 48.1342636,11.596417 48.1342156,11.5962826 48.1341952,11.5961924 48.1341781,11.5961252 48.1341642,11.5957744 48.1340899,11.595681 48.1340701,11.595472 48.1340204,11.5952069 48.133952,11.594686 48.1338141,11.5945983 48.1337904,11.5943484 48.1337211,11.5941803 48.133674,11.5940528 48.1336381,11.5937356 48.1335447,11.5934178 48.133442,11.5928228 48.1332496,11.5922818 48.1330746,11.5922313 48.1330583,11.5919205 48.1329589,11.5915435 48.13284,11.5912498 48.132746,11.5908351 48.1326044,11.5907524 48.1325697,11.5906731 48.1325302,11.5906126 48.1324988,11.5905492 48.1324604,11.5904324 48.1323776,11.5898624 48.131961,11.5898073 48.1319197,11.5897454 48.1318777,11.5896936 48.1318433,11.589603 48.1317933,11.5895342 48.1317605,11.5894903 48.131745,11.5894208 48.131719,11.589338 48.1316996,11.5892177 48.1316791,11.5881296 48.1315691,11.5878853 48.1315461,11.5877786 48.1315423,11.5876695 48.1315467,11.5875799 48.1315539,11.5874895 48.1315626,11.5874272 48.1315703)",0,0,999999,915,82
5020,"LINESTRING(11.5929588 48.1366417,11.5899294 48.1372193)",0,0,999999,234,82
5021,"LINESTRING(11.588521 48.1374535,11.5886211 48.1374406,11.5886367 48.1374379,11.5888647 48.1373972,11.5888943 48.1373911,11.5890402 48.1373617,11.5891395 48.1373428,11.589706 48.1372316,11.5898529 48.1372084)",0,0,999999,103,82
5022,"LINESTRING(11.5899294 48.1372193,11.5898878 48.1372272)",0,0,999999,3,82
5045,"LINESTRING(11.6053324 48.1356254,11.6051307 48.1356204,11.604932 48.1356278,11.604576 48.1356477,11.6042547 48.1356657,11.603865 48.1356905,11.6030603 48.135738,11.6024804 48.1357518,11.6019217 48.1357439,11.6013801 48.1357248,11.600829 48.135689,11.6001777 48.1356594,11.6001447 48.1356579,11.5997097 48.1356466,11.5992737 48.1356486,11.59911 48.135649,11.599041 48.1356491,11.5988065 48.135652)",0,0,999999,487,82
5027,"LINESTRING(11.5978039 48.1352586,11.5977918 48.1351892,11.5977865 48.1351569,11.5977881 48.1351155,11.5977933 48.1350804,11.5978052 48.1350458,11.5978167 48.1350258,11.5978324 48.1350106,11.5978642 48.1349846,11.5979201 48.1349496)",0,0,999999,38,82
5028,"LINESTRING(11.5978442 48.1354515,11.5978388 48.1354266,11.5978039 48.1352586)",0,0,999999,22,82
5023,"LINESTRING(11.5898969 48.1371982,11.5929479 48.1366179)",0,0,999999,236,82
5051,"LINESTRING(11.5984748 48.1356602,11.598175 48.1356661)",0,0,999999,22,82
5185,"LINESTRING(11.5946419 48.1488443,11.5946507 48.1488589,11.5946753 48.148895,11.5946801 48.1489021,11.5947145 48.1489393,11.5947688 48.1489805,11.5948164 48.1490053,11.594864 48.1490249,11.5948944 48.1490374,11.5952459 48.1491752,11.5954155 48.1492494,11.5955735 48.1493307,11.5957195 48.1494148,11.5958597 48.1495106,11.5959856 48.1496064,11.5962955 48.1498761,11.596342 48.1499166,11.596383 48.1499508,11.5964091 48.1499696,11.5964355 48.1499838,11.5964682 48.1499952,11.5965009 48.1500005,11.5965459 48.1500047,11.5965539 48.1500054,11.5966438 48.1500034)",0,0,999999,203,82
5478,"LINESTRING(1.0419977 49.4016284,1.0419901 49.4014459,1.041981 49.4012629)",1991,1994,999999,41,310
8530,"LINESTRING(1.9006028 47.914902,1.9006465 47.9147889,1.9007069 47.9146765,1.9008351 47.9145123,1.9015286 47.9137359,1.9025241 47.912612,1.9035088 47.9115083,1.90386 47.9111188,1.9041413 47.9108094,1.9042084 47.9107142,1.904241 47.9106208,1.9042568 47.910542,1.9042556 47.9104789,1.90416 47.9097056,1.9041009 47.9089042,1.9040233 47.9081272,1.903947 47.9073296,1.9039479 47.9072585,1.9039681 47.9071567,1.904 47.9071053,1.9040372 47.9070642,1.9040925 47.9070258,1.9041764 47.9069844,1.9042897 47.9069417,1.9049975 47.9068108)",1998,2000,999999,1025,308
5184,"LINESTRING(11.5966709 48.1500369,11.5966257 48.1500397,11.5965759 48.1500381,11.5965391 48.1500357,11.5964918 48.1500279,11.5964552 48.1500205,11.5964012 48.1499974,11.5963702 48.1499807,11.5963392 48.1499602,11.5963083 48.1499338,11.5961616 48.1498062,11.5959528 48.1496244,11.5958285 48.1495298,11.5956904 48.1494354,11.5955466 48.1493526,11.5953909 48.1492725,11.5952236 48.1491993,11.5948725 48.1490616,11.5948216 48.1490407,11.5947921 48.1490286,11.5947336 48.1489976,11.5946873 48.1489618,11.5946739 48.1489479,11.5946428 48.1489157,11.5946228 48.1488864,11.5946116 48.1488701,11.5945846 48.1488249)",0,0,999999,212,82
5449,"LINESTRING(-4.497697 48.384234,-4.4986619 48.3841534,-4.4987264 48.3841484,-4.4987805 48.3841451,-4.4988131 48.3841437,-4.4988991 48.3841432,-4.498985 48.3841472,-4.4990141 48.3841495,-4.4991105 48.38416,-4.4994622 48.3842033,-4.4998802 48.3842547,-4.4999719 48.3842652,-4.5000524 48.3842722,-4.5000587 48.3842725,-4.5001371 48.3842761,-4.500222 48.3842761,-4.5002956 48.3842732,-4.5003766 48.3842679,-4.5012714 48.3841995,-4.5014678 48.384183,-4.501845 48.3841475,-4.5020254 48.384132,-4.5031741 48.3840436,-4.50326 48.3840379,-4.50332 48.384036,-4.5033737 48.3840369,-4.5034205 48.3840403,-4.5034668 48.3840467,-4.5035276 48.3840609,-4.5035389 48.384065,-4.5035844 48.3840812,-4.5036357 48.3841072,-4.5036804 48.3841381,-4.5037174 48.3841732,-4.5037306 48.3841893,-4.5037421 48.3842056,-4.503759 48.3842349,-4.503774 48.3842692,-4.5037866 48.3843083,-4.503798 48.3843565,-4.5038347 48.3845397,-4.5038851 48.3847909,-4.5041132 48.3859282,-4.5041581 48.3861625,-4.5042226 48.3865194,-4.5042364 48.3866026,-4.5042473 48.3866897,-4.5042678 48.3869124,-4.50428 48.3869994,-4.5042925 48.3870692,-4.504351 48.3873677,-4.5044288 48.3877652,-4.5046057 48.3886684,-4.504631 48.3887823,-4.5047039 48.3890729,-4.5047307 48.3891953,-4.5048599 48.3899079,-4.504868 48.389956,-4.5048733 48.3899963,-4.5048748 48.3900124,-4.5048762 48.3900847,-4.504869 48.3901569,-4.5048532 48.3902285,-4.5048465 48.3902508,-4.5048183 48.3903292,-4.5046935 48.3906515,-4.5044383 48.3913111,-4.5044244 48.3913546,-4.5044173 48.3913887,-4.5044156 48.3914034,-4.5044164 48.3914507,-4.5044272 48.3914975,-4.5044476 48.3915429,-4.5044774 48.3915859,-4.5045158 48.3916257,-4.5045621 48.3916616,-4.5046155 48.3916929,-4.5046749 48.3917188,-4.5047392 48.3917391,-4.5048035 48.3917551,-4.5048772 48.3917608,-4.5049483 48.3917619,-4.504993 48.3917598,-4.5050336 48.3917544,-4.5050833 48.3917461,-4.5051389 48.3917336,-4.5052121 48.3917167,-4.5063932 48.3913974,-4.5065093 48.3913624,-4.506825 48.391259,-4.506979 48.3912143,-4.5078692 48.3909846,-4.5080261 48.3909454,-4.5082134 48.3909041,-4.508371 48.3908742,-4.5085331 48.3908462,-4.5090832 48.3907549,-4.5091616 48.3907427,-4.5092449 48.3907311,-4.5093242 48.3907217,-4.5095396 48.3906983,-4.5097016 48.3906767,-4.5098248 48.390657,-4.5101853 48.3905971,-4.5106253 48.390524,-4.5106961 48.3905112,-4.5107544 48.3904994,-4.5108592 48.3904733,-4.5109605 48.3904417,-4.5110088 48.3904242,-4.5110722 48.3903996,-4.5114197 48.3902574,-4.5116243 48.3901729,-4.512036 48.3900009,-4.5145333 48.3889777,-4.5146404 48.3889334,-4.5147285 48.3888955,-4.5148748 48.3888279,-4.5149564 48.3887876,-4.5153648 48.3885766,-4.5154664 48.3885231,-4.515613 48.3884401,-4.5156371 48.3884257,-4.5160801 48.3881526,-4.5161446 48.3881139,-4.5162111 48.3880764,-4.516257 48.3880527,-4.5163479 48.3880112,-4.5164435 48.3879748,-4.5165433 48.3879437,-4.5166465 48.387918,-4.5167525 48.387898,-4.5168112 48.3878895,-4.5168899 48.3878799,-4.5175043 48.387813,-4.5176039 48.3878016,-4.5177028 48.3877883,-4.517768 48.3877777,-4.5178003 48.3877717,-4.5179081 48.3877476,-4.5180125 48.3877177,-4.5181129 48.3876822,-4.5182086 48.3876414,-4.518299 48.3875955,-4.5183834 48.3875448,-4.5184303 48.3875128,-4.5184754 48.3874796,-4.5185617 48.3874108,-4.5188167 48.3871987,-4.5190625 48.3869944,-4.5191123 48.3869551,-4.5191532 48.3869256,-4.5191904 48.3869016,-4.519223 48.3868827,-4.5192947 48.3868486,-4.5193645 48.3868233,-4.5194382 48.3868036,-4.5195148 48.3867897,-4.5195934 48.3867818,-4.5196728 48.38678,-4.5197519 48.3867843,-4.5197718 48.3867864,-4.5198225 48.3867933,-4.5198725 48.3868022,-4.519938 48.3868162,-4.5200184 48.3868358,-4.521234 48.3871438,-4.5214271 48.3871938,-4.5215534 48.3872283,-4.5216895 48.387267,-4.5218518 48.387315,-4.5221786 48.3874136,-4.5222348 48.3874296,-4.5222916 48.3874445,-4.5223979 48.3874675,-4.5225067 48.3874847,-4.5226172 48.3874959,-4.5227287 48.3875013,-4.5228405 48.3875006,-4.5229518 48.3874939,-4.5230302 48.3874857,-4.5231263 48.3874732,-4.5268538 48.3869615,-4.5287339 48.3867034,-4.5293594 48.3866175,-4.5296212 48.3865833,-4.5302055 48.3865111,-4.5304835 48.3864722,-4.5307598 48.3864282,-4.5312607 48.3863404,-4.5314805 48.3863059,-4.5332083 48.3860688,-4.5336228 48.3860119,-4.5340314 48.3859558,-4.5341271 48.3859421,-4.5342099 48.3859281,-4.5343258 48.3859025,-4.5344378 48.3858702,-4.5345452 48.3858315,-4.534647 48.3857866,-4.5347425 48.385736,-4.5348309 48.3856799,-4.5349115 48.3856188,-4.5349838 48.3855532,-4.5350135 48.3855224,-4.5350634 48.3854664,-4.5352701 48.3852252,-4.5353699 48.3851176,-4.535476 48.3850128,-4.5355884 48.3849109,-4.5357069 48.3848121,-4.5358889 48.3846705,-4.53598 48.3846024,-4.5360861 48.3845304,-4.5361981 48.3844625,-4.5363156 48.3843988,-4.5364225 48.3843462,-4.5370337 48.3840568,-4.537145 48.384003,-4.5372132 48.3839682,-4.5373157 48.3839117,-4.5374139 48.383852,-4.5375077 48.3837891,-4.5375968 48.3837232,-4.5376592 48.3836733,-4.5377444 48.3836013,-4.538554 48.3829066,-4.5386401 48.3828357,-4.5387237 48.3827722,-4.5387876 48.3827275,-4.5388285 48.3827004,-4.5388905 48.3826611,-4.5389536 48.3826226,-4.5395412 48.3822795,-4.5397804 48.3821398,-4.5398573 48.3820941,-4.5398825 48.3820786,-4.5399613 48.3820276,-4.540037 48.3819745,-4.5400622 48.3819558,-4.540141 48.3818953,-4.5432376 48.3794817,-4.5432799 48.3794469,-4.5433619 48.3793724,-4.5434363 48.3792944,-4.5434777 48.3792457,-4.543482 48.3792404,-4.5435941 48.379102,-4.543647 48.3790401,-4.5437034 48.3789795,-4.5437954 48.3788933,-4.5438542 48.3788444,-4.5438686 48.3788324,-4.5441659 48.3785924,-4.5443713 48.3784265,-4.5444301 48.3783795,-4.5444902 48.3783332,-4.5445526 48.3782882,-4.5446587 48.3782197,-4.544721 48.378185,-4.544772 48.3781566,-4.5448919 48.3780991,-4.5449908 48.3780573,-4.5452399 48.3779563,-4.5466384 48.3773895,-4.5467938 48.3773272,-4.5468982 48.3772865,-4.5470036 48.3772468,-4.5471102 48.3772087,-4.5472895 48.3771496,-4.5474726 48.3770958,-4.5476589 48.3770474,-4.5478483 48.3770044,-4.5480403 48.3769669,-4.5482345 48.3769351,-4.5484307 48.3769089,-4.5486283 48.3768884,-4.5488272 48.3768736,-4.5488875 48.3768703,-4.5490083 48.376865,-4.5491291 48.3768612,-4.54925 48.3768584,-4.5512562 48.3768267,-4.5513401 48.3768237,-4.5514707 48.3768138,-4.5515997 48.376797,-4.5516811 48.3767829,-4.5523031 48.3766626,-4.5525015 48.376624,-4.5526014 48.3766029,-4.5526941 48.376579,-4.5527683 48.376556,-4.5528454 48.3765286,-4.5529035 48.3765061,-4.5536676 48.3762099,-4.5555564 48.3754783)",2010,2012,999999,5736,293
5194,"LINESTRING(11.5877467 48.137309,11.5878341 48.1372742,11.5878533 48.1372511,11.5878708 48.1372151,11.5878741 48.1371713,11.5877798 48.1369525,11.5873084 48.1358362,11.5872747 48.1357805,11.5872331 48.1357259,11.5867159 48.1351876,11.5865836 48.1350435,11.5861634 48.1346001,11.5861195 48.1345553,11.5860738 48.1345217,11.5860241 48.1344953,11.5859518 48.1344702,11.5858852 48.1344589,11.5852669 48.1343668,11.585064 48.1343363,11.5837542 48.1341399,11.5834648 48.1340964,11.5833987 48.1340857,11.5833261 48.1340706,11.5831954 48.1340364,11.583105 48.1340081,11.5829858 48.1339677,11.5829451 48.1339546,11.5829003 48.133939,11.5827442 48.1338866,11.5826843 48.1338665,11.5825624 48.1338268)",0,0,999999,621,82
5197,"LINESTRING(11.582564 48.1338004,11.5827044 48.1338429,11.582731 48.1338516,11.5827618 48.1338623,11.5829189 48.1339151,11.5829589 48.1339286,11.5829647 48.1339306,11.5829962 48.1339412,11.5831414 48.1339875,11.583255 48.134024,11.5833294 48.1340442,11.5834116 48.1340612,11.583499 48.1340745,11.5837637 48.1341142,11.5850729 48.13431,11.5852758 48.1343405,11.5858944 48.1344326,11.5859663 48.1344449,11.5860462 48.1344726,11.5861024 48.1345078,11.5861516 48.1345387,11.5861974 48.1345855,11.5866184 48.13503,11.5867434 48.1351614,11.586813 48.1352287,11.5871652 48.1356031,11.5872673 48.1357116,11.5873115 48.1357693,11.5873466 48.1358275,11.5878186 48.136945,11.5879108 48.1371496,11.5879401 48.1371863,11.5879798 48.137213,11.588021 48.1372295,11.5880785 48.1372381,11.588173 48.1372405)",0,0,999999,627,82
5193,"LINESTRING(11.588173 48.1372405,11.5882251 48.1372391,11.5882842 48.1372405,11.588377 48.1372482,11.5884727 48.1372864,11.5885012 48.137305,11.5885353 48.137338,11.5885608 48.1373635,11.5885864 48.1373895)",0,0,999999,38,82
5196,"LINESTRING(11.5885864 48.1373895,11.5885937 48.1374004,11.5886211 48.1374406,11.5886327 48.1374714)",0,0,999999,10,82
5195,"LINESTRING(11.5879855 48.1378969,11.5879521 48.1378979)",0,0,999999,2,82
9876,"LINESTRING(-4.3139324 55.8776748,-4.314055 55.8769877,-4.3140799 55.8768,-4.3141013 55.8766099,-4.3141359 55.8762264,-4.3140915 55.8759354,-4.3140018 55.8756423,-4.3138672 55.875341,-4.3136481 55.8750177,-4.3133506 55.8746656,-4.3130057 55.8743163,-4.3123515 55.8736131,-4.3121236 55.8733473,-4.3118548 55.872918,-4.3111263 55.8715869,-4.3106358 55.8709316)",0,0,999999,795,48
5479,"LINESTRING(1.041981 49.4012629,1.0419766 49.4011754,1.0419678 49.4010497,1.0419729 49.4009801,1.0419839 49.4009404,1.0420105 49.4008904,1.0420914 49.4007752,1.042175 49.400661,1.042278 49.4005206,1.0425777 49.4001276)",1991,1994,999999,136,310
5491,"LINESTRING(1.0827103 49.4315813,1.0820093 49.4313813)",1991,1994,999999,56,310
5480,"LINESTRING(1.0420241 49.4013782,1.0420325 49.4014985)",0,0,999999,13,310
5487,"LINESTRING(1.0831182 49.4316941,1.0834249 49.4318159,1.0838192 49.4320026)",1991,1994,999999,61,310
8531,"LINESTRING(1.9001137 47.9169357,1.9002816 47.9162128,1.9003287 47.9160228,1.9003406 47.9159615,1.9004039 47.9157218,1.9004035 47.9157184,1.9004099 47.9156937,1.900414 47.9156776)",1998,2000,999999,142,308
5501,"LINESTRING(1.0886799 49.4388023,1.0876453 49.4370379)",1991,1994,999999,210,310
5488,"LINESTRING(1.0830955 49.431719,1.0830636 49.4317069,1.0830026 49.4316838,1.0829535 49.4316663,1.0828988 49.4316467,1.0828467 49.4316288,1.0827103 49.4315813)",1991,1994,999999,32,310
5504,"LINESTRING(1.1029738 49.4477484,1.1011476 49.4482473,1.1003294 49.448454,1.1001865 49.4484925,1.1000286 49.4485137,1.0998687 49.4485191,1.0997577 49.4485145,1.0996534 49.4484952,1.0981875 49.4478835,1.0980766 49.4478545,1.0979697 49.4478621,1.0978795 49.4478728,1.0977812 49.4478879,1.0976182 49.447921,1.0973413 49.4480017,1.0955818 49.4486403,1.0953954 49.4486778,1.0952676 49.4486799,1.0949377 49.4486146,1.0945547 49.4484538,1.0942944 49.4483348,1.0942144 49.4482704,1.0937693 49.4473562,1.0909169 49.4426808,1.0892998 49.4398904,1.0892269 49.4397296)",1993,1994,999999,1725,310
5489,"LINESTRING(1.0837889 49.432021,1.0834002 49.4318409,1.0830955 49.431719)",1991,1994,999999,61,310
5502,"LINESTRING(1.0876836 49.4370285,1.0885996 49.4385963,1.0887165 49.4387939)",1991,1994,999999,210,310
5490,"LINESTRING(1.0827295 49.4315592,1.0828809 49.4316116,1.0829985 49.4316535,1.0830847 49.4316827,1.0831182 49.4316941)",1991,1994,999999,32,310
5503,"LINESTRING(1.0892269 49.4397296,1.088879 49.4391552,1.0888532 49.4391073,1.0888395 49.4390818,1.0888078 49.4390253,1.0887328 49.4388943,1.0887079 49.4388499,1.0886799 49.4388023)",1993,1994,999999,111,310
5505,"LINESTRING(1.0887165 49.4387939,1.0887402 49.4388415,1.0887689 49.4388841,1.0888466 49.4390154,1.0888772 49.4390732,1.0889188 49.4391495,1.0892651 49.4397201)",1993,1994,999999,110,310
5492,"LINESTRING(1.0820228 49.4313539,1.0827295 49.4315592)",1991,1994,999999,56,310
8532,"LINESTRING(1.900414 47.9156776,1.9006028 47.914902)",1998,2000,999999,87,308
8534,"LINESTRING(1.9055903 47.9067055,1.9058247 47.9066653,1.9059441 47.90663,1.9060394 47.9065832,1.9061181 47.9065193,1.9061387 47.9064586,1.9061276 47.9063887,1.9060912 47.9063266,1.9060263 47.9062745,1.9059731 47.9062484,1.9059162 47.9062308,1.9058467 47.906218,1.9057913 47.9062186,1.9057333 47.9062268,1.9056687 47.9062403,1.9056109 47.9062591,1.90557 47.9062776,1.9055007 47.9063122,1.9054342 47.906332,1.9053879 47.9063438,1.9053206 47.9063495,1.9052587 47.9063461,1.9052063 47.9063357,1.9051502 47.9063195,1.9051027 47.9062992,1.9050488 47.906263,1.9050128 47.9062268,1.9049817 47.9061798,1.9049648 47.9061277,1.9049284 47.9060103)",1998,2000,999999,186,308
8533,"LINESTRING(1.900278 47.917533,1.9001941 47.9173843,1.9001332 47.9172552,1.9001211 47.917177,1.9001117 47.9170993,1.9001137 47.9169357)",1998,2000,999999,68,308
5452,"LINESTRING(-4.4946744 48.3844604,-4.494593 48.3844674,-4.4942945 48.3844929,-4.4938953 48.384527,-4.4938348 48.3845336,-4.4937818 48.3845414,-4.4937453 48.3845479,-4.4936773 48.384564,-4.4936121 48.3845846,-4.4935504 48.3846095,-4.4934928 48.3846385,-4.4934602 48.3846578,-4.4934234 48.3846832,-4.4933873 48.3847081,-4.4933469 48.384739,-4.4928569 48.3851166,-4.492538 48.3853623,-4.4922285 48.3856069,-4.4914448 48.3862263,-4.4910212 48.3865611,-4.4909666 48.3865984,-4.4909039 48.386634,-4.4908496 48.3866663,-4.4907277 48.386736,-4.4906709 48.3867707,-4.4906329 48.386796,-4.4906205 48.3868039,-4.4906083 48.3868135,-4.4905369 48.3868678,-4.4900754 48.387229,-4.4896723 48.3875445,-4.4896022 48.3876009,-4.4895701 48.3876287,-4.4895374 48.3876587,-4.4895142 48.3876813,-4.4893751 48.3878261,-4.4893348 48.3878664,-4.4892985 48.3879034,-4.489257 48.3879439,-4.4889528 48.3881719,-4.4884541 48.3885627,-4.4876364 48.3892117,-4.4874108 48.3893908,-4.4873677 48.3894239,-4.4873229 48.3894562,-4.4872757 48.3894872,-4.4872254 48.389516,-4.4871989 48.3895293,-4.4871273 48.3895593,-4.4870508 48.3895832,-4.4869704 48.3896006,-4.4868874 48.3896113,-4.486862 48.3896132,-4.486811 48.3896153,-4.48676 48.3896156,-4.4867091 48.3896147,-4.4864879 48.3896065,-4.4863913 48.3896046,-4.4863432 48.3896054,-4.4862952 48.3896079,-4.4862124 48.3896173,-4.4861319 48.3896332,-4.4860546 48.3896552,-4.4859819 48.3896831,-4.4859145 48.3897166,-4.4858963 48.3897271,-4.4858615 48.3897491,-4.4858119 48.3897842,-4.4857642 48.3898208,-4.4857413 48.3898384,-4.485679 48.3898862,-4.4856077 48.3899408,-4.4855484 48.3899863,-4.4852091 48.3902465,-4.485011 48.3904125,-4.4849577 48.3904557,-4.4849286 48.3904827,-4.4849112 48.3905015,-4.4848875 48.3905337,-4.4848699 48.3905676,-4.4848585 48.3906027,-4.4848546 48.3906246,-4.4848528 48.3906467,-4.4848526 48.3906801,-4.4848558 48.3907614,-4.4848544 48.3907953,-4.484851 48.390818,-4.4848484 48.3908292,-4.4848384 48.3908583,-4.4848237 48.3908866,-4.4848045 48.3909136,-4.4847776 48.3909426,-4.4847472 48.3909699,-4.484631 48.3910619,-4.484512 48.3911541,-4.4844269 48.391217,-4.4843395 48.3912785,-4.4842111 48.3913648,-4.4837298 48.3916803,-4.4830752 48.3921094,-4.4828005 48.3922894,-4.4822225 48.3926772,-4.4815361 48.3931378,-4.4811837 48.3933697,-4.4811608 48.3933844,-4.4803197 48.3939257,-4.480075 48.3940831,-4.4797892 48.3942801,-4.4797543 48.3943024,-4.4796459 48.3943686,-4.4792806 48.3945838,-4.4792699 48.3945907,-4.4791828 48.3946468,-4.4786756 48.3949786,-4.4773844 48.3958234,-4.4763629 48.3964893,-4.4758123 48.3968511,-4.4757898 48.3968659,-4.4744793 48.3977269,-4.4736101 48.398298,-4.472879 48.3987784,-4.4724211 48.3990897,-4.472363 48.3991285,-4.4706406 48.4002649,-4.469806 48.4008158,-4.4688328 48.4014582,-4.4687489 48.4015147,-4.4687207 48.4015351,-4.4686909 48.4015566,-4.4686424 48.4015943,-4.4684923 48.4017156,-4.4684576 48.4017421,-4.4683979 48.4017847,-4.4683141 48.4018405,-4.4680753 48.4019859,-4.4675918 48.4023114,-4.4675315 48.4023523,-4.467492 48.4023821,-4.4674422 48.4024262,-4.4673992 48.4024734,-4.4673918 48.4024837,-4.4673633 48.4025231,-4.4673348 48.4025749,-4.4673142 48.4026284,-4.4673015 48.4026829,-4.4672969 48.402738,-4.4672974 48.4027633,-4.4672999 48.402795,-4.4673065 48.4028459,-4.4673899 48.4034221,-4.4674168 48.4036177,-4.4674491 48.4038525,-4.4675086 48.4043106,-4.4675148 48.4043667,-4.4675197 48.4044254,-4.4675206 48.4044472,-4.4675292 48.4046513,-4.4675377 48.4047578,-4.4675483 48.4048415,-4.4677153 48.4060326,-4.4677192 48.4060673,-4.4677252 48.4061445,-4.4677308 48.4062978,-4.4677309 48.4063016,-4.4677341 48.4063624,-4.4677359 48.4063838,-4.4677387 48.4064164,-4.4677448 48.4064677,-4.4677863 48.4067514,-4.4678322 48.4070871,-4.4678459 48.4071536,-4.4678552 48.4071867,-4.4678617 48.4072069,-4.4678822 48.4072594,-4.4679067 48.4073105,-4.467934 48.4073612,-4.4685619 48.4084837,-4.4685938 48.4085409,-4.4686273 48.4086007,-4.4686734 48.4086831,-4.4686953 48.4087207,-4.4687109 48.4087453,-4.468728 48.4087694,-4.4687471 48.4087928,-4.4687896 48.4088346,-4.4688399 48.4088723,-4.4688973 48.4089053,-4.4689299 48.4089206,-4.4689813 48.4089415,-4.4690344 48.4089606,-4.4697487 48.4092046,-4.469798 48.4092219,-4.4698467 48.4092401,-4.4698943 48.4092598,-4.4699174 48.4092704,-4.4699618 48.4092933,-4.4699956 48.4093146,-4.4700119 48.4093248,-4.4700563 48.4093599,-4.4700881 48.4093906,-4.4701115 48.4094171,-4.4701421 48.409456,-4.4701658 48.4094896,-4.4701977 48.4095374,-4.4708684 48.4105438,-4.4709196 48.4106211,-4.4709531 48.4106748,-4.4709757 48.4107157,-4.4709946 48.410756,-4.4710063 48.4107867,-4.4710222 48.4108355,-4.4710318 48.4108744,-4.4710432 48.4109329,-4.4710884 48.4112111,-4.4712595 48.4123087,-4.4715643 48.4142635,-4.4716854 48.4150401,-4.4717595 48.4155139,-4.4717655 48.4155542,-4.4717697 48.4155949,-4.4717702 48.4156358,-4.4717685 48.4156563,-4.4717652 48.4156768,-4.47176 48.4156971,-4.4717528 48.4157171,-4.4717358 48.4157488,-4.4717324 48.4157551,-4.4717039 48.4157906,-4.4716679 48.4158231,-4.4716453 48.4158383,-4.4716253 48.4158517,-4.4715768 48.4158758,-4.4715235 48.415895,-4.4715035 48.4159007,-4.4714621 48.4159101,-4.47142 48.4159174,-4.4713776 48.4159232,-4.4711914 48.4159434,-4.4688797 48.4161904,-4.46853 48.4162278)",2010,2012,999999,4703,293
10374,"LINESTRING(-3.7203914 55.9853022,-3.7188833 55.9851517,-3.7171542 55.9849499,-3.7160555 55.9847755,-3.7144735 55.9844795,-3.7136966 55.9843411,-3.7132984 55.9842701,-3.7125094 55.9841412,-3.7110563 55.983976,-3.7101101 55.9838994,-3.7091588 55.9838323,-3.7076245 55.983767)",0,0,999999,818,48
5481,"LINESTRING(1.0795388 49.4307225,1.0806535 49.4310049)",1991,1994,999999,87,310
9877,"LINESTRING(-4.3106358 55.8709316,-4.3103409 55.8705909)",0,0,999999,42,48
5482,"LINESTRING(1.0795136 49.4307445,1.0792682 49.4306908)",1991,1994,999999,19,310
10380,"LINESTRING(-3.7073427 55.9837658,-3.7050743 55.9837669,-3.7034655 55.9837487,-3.7020523 55.9837013,-3.7007163 55.9836065,-3.6995137 55.9834846,-3.6980986 55.9833019,-3.6967028 55.9830795,-3.695663 55.9828782,-3.6945786 55.9826475,-3.6923644 55.9821305,-3.6902378 55.9816631,-3.689129 55.9814426,-3.6880203 55.9812346,-3.6870178 55.9810655,-3.6859248 55.9808963,-3.68451 55.9806998,-3.6821491 55.9804262,-3.6806803 55.9802812,-3.6789765 55.9801333,-3.667202 55.9790164,-3.6651168 55.9787813,-3.6630214 55.9784837,-3.660719 55.978096)",0,0,999999,2993,48
